,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,participant_id,correct,session_type
413,3,1-Back,A,286.0,4.0,3.0,Subject11,0,Vexing
414,3,1-Back,G,0.0,3.0,,Subject11,0,Vexing
415,3,1-Back,L,119.0,3.0,3.0,Subject11,1,Vexing
416,3,1-Back,W,0.0,3.0,,Subject11,0,Vexing
417,3,1-Back,B,386.0,3.0,3.0,Subject11,1,Vexing
418,3,1-Back,I,438.0,3.0,3.0,Subject11,1,Vexing
419,4,3-Back,F,0.0,3.0,,Subject11,0,Vexing
420,4,3-Back,O,0.0,3.0,,Subject11,0,Vexing
421,4,3-Back,H,0.0,3.0,,Subject11,0,Vexing
422,4,3-Back,W,95.0,3.0,3.0,Subject11,1,Vexing
423,4,3-Back,O,270.0,4.0,4.0,Subject11,1,Vexing
424,4,3-Back,M,304.0,3.0,3.0,Subject11,1,Vexing
425,4,3-Back,L,285.0,3.0,3.0,Subject11,1,Vexing
426,4,3-Back,L,371.0,3.0,3.0,Subject11,1,Vexing
427,4,3-Back,R,142.0,3.0,3.0,Subject11,1,Vexing
428,4,3-Back,E,54.0,3.0,3.0,Subject11,1,Vexing
429,4,3-Back,L,217.0,4.0,4.0,Subject11,1,Vexing
430,4,3-Back,N,0.0,3.0,,Subject11,0,Vexing
431,4,3-Back,J,53.0,3.0,3.0,Subject11,1,Vexing
432,4,3-Back,M,1169.0,3.0,3.0,Subject11,1,Vexing
433,4,3-Back,Y,198.0,3.0,3.0,Subject11,1,Vexing
434,4,3-Back,U,97.0,3.0,3.0,Subject11,1,Vexing
435,4,3-Back,S,476.0,3.0,3.0,Subject11,1,Vexing
436,4,3-Back,Y,0.0,4.0,,Subject11,0,Vexing
437,4,3-Back,M,255.0,3.0,3.0,Subject11,1,Vexing
438,4,3-Back,S,200.0,4.0,4.0,Subject11,1,Vexing
439,4,3-Back,Y,166.0,4.0,4.0,Subject11,1,Vexing
440,4,3-Back,N,483.0,3.0,3.0,Subject11,1,Vexing
441,5,1-Back,A,0.0,3.0,,Subject11,0,Vexing
442,5,1-Back,A,719.0,4.0,4.0,Subject11,1,Vexing
443,5,1-Back,D,568.0,3.0,3.0,Subject11,1,Vexing
444,5,1-Back,M,444.0,3.0,3.0,Subject11,1,Vexing
445,5,1-Back,X,375.0,3.0,3.0,Subject11,1,Vexing
446,5,1-Back,H,446.0,3.0,3.0,Subject11,1,Vexing
447,5,1-Back,U,82.0,3.0,3.0,Subject11,1,Vexing
448,5,1-Back,G,405.0,3.0,3.0,Subject11,1,Vexing
449,5,1-Back,G,83.0,4.0,4.0,Subject11,1,Vexing
450,5,1-Back,G,104.0,4.0,4.0,Subject11,1,Vexing
451,5,1-Back,C,462.0,3.0,3.0,Subject11,1,Vexing
452,5,1-Back,W,87.0,3.0,3.0,Subject11,1,Vexing
453,5,1-Back,Y,426.0,3.0,3.0,Subject11,1,Vexing
454,5,1-Back,Y,103.0,4.0,4.0,Subject11,1,Vexing
455,5,1-Back,N,436.0,3.0,3.0,Subject11,1,Vexing
456,5,1-Back,N,349.0,4.0,4.0,Subject11,1,Vexing
457,5,1-Back,X,161.0,3.0,3.0,Subject11,1,Vexing
458,5,1-Back,M,202.0,3.0,3.0,Subject11,1,Vexing
459,5,1-Back,X,265.0,3.0,3.0,Subject11,1,Vexing
460,5,1-Back,A,114.0,3.0,3.0,Subject11,1,Vexing
461,5,1-Back,D,496.0,3.0,3.0,Subject11,1,Vexing
462,5,1-Back,T,82.0,3.0,3.0,Subject11,1,Vexing
463,6,3-Back,V,0.0,3.0,,Subject11,0,Vexing
464,6,3-Back,D,0.0,3.0,,Subject11,0,Vexing
465,6,3-Back,K,0.0,3.0,,Subject11,0,Vexing
466,6,3-Back,D,482.0,3.0,3.0,Subject11,1,Vexing
467,6,3-Back,Z,227.0,3.0,3.0,Subject11,1,Vexing
468,6,3-Back,J,133.0,3.0,3.0,Subject11,1,Vexing
469,6,3-Back,G,192.0,3.0,3.0,Subject11,1,Vexing
470,6,3-Back,Z,107.0,4.0,4.0,Subject11,1,Vexing
471,6,3-Back,J,1054.0,4.0,3.0,Subject11,0,Vexing
472,6,3-Back,Q,739.0,3.0,3.0,Subject11,1,Vexing
473,6,3-Back,B,917.0,3.0,3.0,Subject11,1,Vexing
474,6,3-Back,Z,299.0,3.0,4.0,Subject11,0,Vexing
475,6,3-Back,Q,0.0,4.0,,Subject11,0,Vexing
476,6,3-Back,B,0.0,4.0,,Subject11,0,Vexing
477,6,3-Back,B,112.0,3.0,3.0,Subject11,1,Vexing
478,6,3-Back,E,268.0,3.0,3.0,Subject11,1,Vexing
479,6,3-Back,G,861.0,3.0,3.0,Subject11,1,Vexing
480,6,3-Back,B,365.0,4.0,4.0,Subject11,1,Vexing
481,6,3-Back,X,0.0,3.0,,Subject11,0,Vexing
482,6,3-Back,U,425.0,3.0,3.0,Subject11,1,Vexing
483,6,3-Back,J,22.0,3.0,3.0,Subject11,1,Vexing
484,6,3-Back,V,339.0,3.0,3.0,Subject11,1,Vexing
485,7,1-Back,A,0.0,3.0,,Subject11,0,Vexing
486,7,1-Back,W,583.0,3.0,3.0,Subject11,1,Vexing
487,7,1-Back,X,69.0,3.0,3.0,Subject11,1,Vexing
488,7,1-Back,M,113.0,3.0,3.0,Subject11,1,Vexing
489,7,1-Back,F,410.0,3.0,3.0,Subject11,1,Vexing
490,7,1-Back,S,455.0,3.0,3.0,Subject11,1,Vexing
491,7,1-Back,E,119.0,3.0,3.0,Subject11,1,Vexing
492,7,1-Back,E,175.0,4.0,4.0,Subject11,1,Vexing
493,7,1-Back,U,215.0,3.0,3.0,Subject11,1,Vexing
494,7,1-Back,Y,487.0,3.0,3.0,Subject11,1,Vexing
495,7,1-Back,Y,158.0,4.0,4.0,Subject11,1,Vexing
496,7,1-Back,Y,473.0,4.0,4.0,Subject11,1,Vexing
497,7,1-Back,V,0.0,3.0,,Subject11,0,Vexing
498,7,1-Back,A,446.0,3.0,3.0,Subject11,1,Vexing
499,7,1-Back,A,491.0,4.0,3.0,Subject11,0,Vexing
500,7,1-Back,G,489.0,3.0,3.0,Subject11,1,Vexing
501,7,1-Back,S,80.0,3.0,3.0,Subject11,1,Vexing
502,7,1-Back,F,5.0,3.0,3.0,Subject11,1,Vexing
503,7,1-Back,I,22.0,3.0,3.0,Subject11,1,Vexing
504,7,1-Back,B,466.0,3.0,3.0,Subject11,1,Vexing
505,7,1-Back,B,36.0,4.0,3.0,Subject11,0,Vexing
506,7,1-Back,T,278.0,3.0,3.0,Subject11,1,Vexing
507,8,3-Back,T,0.0,3.0,,Subject11,0,Vexing
508,8,3-Back,R,0.0,3.0,,Subject11,0,Vexing
509,8,3-Back,A,0.0,3.0,,Subject11,0,Vexing
510,8,3-Back,M,486.0,3.0,3.0,Subject11,1,Vexing
511,8,3-Back,Z,157.0,3.0,3.0,Subject11,1,Vexing
512,8,3-Back,C,425.0,3.0,3.0,Subject11,1,Vexing
513,8,3-Back,M,81.0,3.0,4.0,Subject11,0,Vexing
514,8,3-Back,O,0.0,3.0,,Subject11,0,Vexing
515,8,3-Back,P,0.0,3.0,,Subject11,0,Vexing
516,8,3-Back,M,305.0,4.0,4.0,Subject11,1,Vexing
517,8,3-Back,O,402.0,4.0,4.0,Subject11,1,Vexing
518,8,3-Back,O,477.0,3.0,3.0,Subject11,1,Vexing
519,8,3-Back,B,285.0,3.0,3.0,Subject11,1,Vexing
520,8,3-Back,H,540.0,3.0,3.0,Subject11,1,Vexing
521,8,3-Back,Z,278.0,4.0,3.0,Subject11,0,Vexing
522,8,3-Back,Q,310.0,3.0,3.0,Subject11,1,Vexing
523,8,3-Back,Y,12.0,3.0,3.0,Subject11,1,Vexing
524,8,3-Back,Z,389.0,4.0,4.0,Subject11,1,Vexing
525,8,3-Back,M,761.0,3.0,3.0,Subject11,1,Vexing
526,8,3-Back,R,639.0,3.0,4.0,Subject11,0,Vexing
527,8,3-Back,P,605.0,3.0,3.0,Subject11,1,Vexing
528,8,3-Back,M,600.0,4.0,3.0,Subject11,0,Vexing
529,9,Rest,nan,,,,Subject11,0,Vexing
530,10,1-Back,J,0.0,3.0,,Subject11,0,Vexing
531,10,1-Back,J,278.0,4.0,4.0,Subject11,1,Vexing
532,10,1-Back,N,147.0,3.0,3.0,Subject11,1,Vexing
533,10,1-Back,S,0.0,3.0,,Subject11,0,Vexing
534,10,1-Back,N,0.0,3.0,,Subject11,0,Vexing
535,10,1-Back,N,20.0,4.0,4.0,Subject11,1,Vexing
536,10,1-Back,R,429.0,3.0,3.0,Subject11,1,Vexing
537,10,1-Back,R,149.0,4.0,4.0,Subject11,1,Vexing
538,10,1-Back,I,82.0,3.0,3.0,Subject11,1,Vexing
539,10,1-Back,V,379.0,3.0,3.0,Subject11,1,Vexing
540,10,1-Back,R,382.0,3.0,3.0,Subject11,1,Vexing
541,10,1-Back,P,0.0,3.0,,Subject11,0,Vexing
542,10,1-Back,A,36.0,3.0,3.0,Subject11,1,Vexing
543,10,1-Back,C,484.0,3.0,3.0,Subject11,1,Vexing
544,10,1-Back,V,54.0,4.0,3.0,Subject11,0,Vexing
545,10,1-Back,V,413.0,4.0,4.0,Subject11,1,Vexing
546,10,1-Back,I,455.0,3.0,3.0,Subject11,1,Vexing
547,10,1-Back,L,0.0,3.0,,Subject11,0,Vexing
548,10,1-Back,U,348.0,3.0,3.0,Subject11,1,Vexing
549,10,1-Back,D,439.0,3.0,3.0,Subject11,1,Vexing
550,10,1-Back,P,27.0,3.0,3.0,Subject11,1,Vexing
551,10,1-Back,Y,0.0,3.0,,Subject11,0,Vexing
552,11,3-Back,C,0.0,3.0,,Subject11,0,Vexing
553,11,3-Back,B,0.0,3.0,,Subject11,0,Vexing
554,11,3-Back,Q,0.0,3.0,,Subject11,0,Vexing
555,11,3-Back,Z,247.0,3.0,3.0,Subject11,1,Vexing
556,11,3-Back,J,117.0,3.0,3.0,Subject11,1,Vexing
557,11,3-Back,Q,452.0,4.0,4.0,Subject11,1,Vexing
558,11,3-Back,B,729.0,3.0,3.0,Subject11,1,Vexing
559,11,3-Back,F,278.0,3.0,3.0,Subject11,1,Vexing
560,11,3-Back,B,723.0,3.0,3.0,Subject11,1,Vexing
561,11,3-Back,M,260.0,3.0,3.0,Subject11,1,Vexing
562,11,3-Back,D,498.0,3.0,3.0,Subject11,1,Vexing
563,11,3-Back,Z,451.0,3.0,3.0,Subject11,1,Vexing
564,11,3-Back,L,172.0,3.0,3.0,Subject11,1,Vexing
565,11,3-Back,O,450.0,3.0,3.0,Subject11,1,Vexing
566,11,3-Back,S,114.0,3.0,3.0,Subject11,1,Vexing
567,11,3-Back,A,84.0,3.0,3.0,Subject11,1,Vexing
568,11,3-Back,O,319.0,4.0,4.0,Subject11,1,Vexing
569,11,3-Back,Y,964.0,3.0,3.0,Subject11,1,Vexing
570,11,3-Back,A,781.0,4.0,4.0,Subject11,1,Vexing
571,11,3-Back,U,643.0,3.0,3.0,Subject11,1,Vexing
572,11,3-Back,Y,112.0,4.0,4.0,Subject11,1,Vexing
573,11,3-Back,A,456.0,4.0,4.0,Subject11,1,Vexing
574,12,3-Back,W,0.0,3.0,,Subject11,0,Vexing
575,12,3-Back,Y,0.0,3.0,,Subject11,0,Vexing
576,12,3-Back,E,0.0,3.0,,Subject11,0,Vexing
577,12,3-Back,S,557.0,3.0,3.0,Subject11,1,Vexing
578,12,3-Back,Y,1416.0,4.0,3.0,Subject11,0,Vexing
579,12,3-Back,E,238.0,4.0,4.0,Subject11,1,Vexing
580,12,3-Back,G,684.0,3.0,3.0,Subject11,1,Vexing
581,12,3-Back,Q,0.0,3.0,,Subject11,0,Vexing
582,12,3-Back,V,0.0,3.0,,Subject11,0,Vexing
583,12,3-Back,W,411.0,3.0,3.0,Subject11,1,Vexing
584,12,3-Back,K,160.0,3.0,3.0,Subject11,1,Vexing
585,12,3-Back,D,385.0,3.0,3.0,Subject11,1,Vexing
586,12,3-Back,C,284.0,3.0,3.0,Subject11,1,Vexing
587,12,3-Back,U,19.0,3.0,3.0,Subject11,1,Vexing
588,12,3-Back,V,513.0,3.0,3.0,Subject11,1,Vexing
589,12,3-Back,A,580.0,3.0,3.0,Subject11,1,Vexing
590,12,3-Back,U,372.0,4.0,4.0,Subject11,1,Vexing
591,12,3-Back,X,438.0,3.0,3.0,Subject11,1,Vexing
592,12,3-Back,A,116.0,4.0,4.0,Subject11,1,Vexing
593,12,3-Back,U,408.0,3.0,4.0,Subject11,0,Vexing
594,12,3-Back,X,374.0,4.0,3.0,Subject11,0,Vexing
595,12,3-Back,M,0.0,3.0,,Subject11,0,Vexing
596,13,1-Back,K,0.0,3.0,,Subject11,0,Vexing
597,13,1-Back,B,160.0,3.0,3.0,Subject11,1,Vexing
598,13,1-Back,U,449.0,3.0,3.0,Subject11,1,Vexing
599,13,1-Back,Q,497.0,3.0,3.0,Subject11,1,Vexing
600,13,1-Back,N,366.0,3.0,3.0,Subject11,1,Vexing
601,13,1-Back,O,372.0,3.0,3.0,Subject11,1,Vexing
602,13,1-Back,I,46.0,3.0,3.0,Subject11,1,Vexing
603,13,1-Back,T,0.0,3.0,,Subject11,0,Vexing
604,13,1-Back,W,425.0,3.0,3.0,Subject11,1,Vexing
605,13,1-Back,I,452.0,4.0,3.0,Subject11,0,Vexing
606,13,1-Back,I,94.0,4.0,4.0,Subject11,1,Vexing
607,13,1-Back,U,58.0,3.0,3.0,Subject11,1,Vexing
608,13,1-Back,B,428.0,3.0,3.0,Subject11,1,Vexing
609,13,1-Back,K,288.0,3.0,3.0,Subject11,1,Vexing
610,13,1-Back,Z,907.0,3.0,3.0,Subject11,1,Vexing
611,13,1-Back,I,408.0,3.0,3.0,Subject11,1,Vexing
612,13,1-Back,I,403.0,4.0,4.0,Subject11,1,Vexing
613,13,1-Back,W,494.0,3.0,3.0,Subject11,1,Vexing
614,13,1-Back,W,33.0,4.0,3.0,Subject11,0,Vexing
615,13,1-Back,N,313.0,3.0,3.0,Subject11,1,Vexing
616,13,1-Back,N,437.0,4.0,4.0,Subject11,1,Vexing
617,13,1-Back,T,0.0,3.0,,Subject11,0,Vexing
618,14,3-Back,O,0.0,3.0,,Subject11,0,Vexing
619,14,3-Back,E,0.0,3.0,,Subject11,0,Vexing
620,14,3-Back,X,0.0,3.0,,Subject11,0,Vexing
621,14,3-Back,M,205.0,3.0,3.0,Subject11,1,Vexing
622,14,3-Back,I,172.0,3.0,3.0,Subject11,1,Vexing
623,14,3-Back,P,70.0,3.0,3.0,Subject11,1,Vexing
624,14,3-Back,M,49.0,4.0,4.0,Subject11,1,Vexing
625,14,3-Back,U,90.0,3.0,3.0,Subject11,1,Vexing
626,14,3-Back,D,245.0,3.0,3.0,Subject11,1,Vexing
627,14,3-Back,F,232.0,3.0,3.0,Subject11,1,Vexing
628,14,3-Back,S,0.0,3.0,,Subject11,0,Vexing
629,14,3-Back,D,0.0,4.0,,Subject11,0,Vexing
630,14,3-Back,R,162.0,3.0,3.0,Subject11,1,Vexing
631,14,3-Back,Q,357.0,3.0,3.0,Subject11,1,Vexing
632,14,3-Back,F,325.0,3.0,3.0,Subject11,1,Vexing
633,14,3-Back,A,996.0,3.0,3.0,Subject11,1,Vexing
634,14,3-Back,X,324.0,3.0,3.0,Subject11,1,Vexing
635,14,3-Back,F,339.0,3.0,4.0,Subject11,0,Vexing
636,14,3-Back,A,319.0,4.0,4.0,Subject11,1,Vexing
637,14,3-Back,X,386.0,4.0,4.0,Subject11,1,Vexing
638,14,3-Back,Y,245.0,3.0,3.0,Subject11,1,Vexing
639,14,3-Back,A,218.0,4.0,4.0,Subject11,1,Vexing
640,15,1-Back,F,0.0,3.0,,Subject11,0,Vexing
641,15,1-Back,F,214.0,4.0,4.0,Subject11,1,Vexing
642,15,1-Back,F,235.0,4.0,4.0,Subject11,1,Vexing
643,15,1-Back,N,37.0,3.0,3.0,Subject11,1,Vexing
644,15,1-Back,V,0.0,3.0,,Subject11,0,Vexing
645,15,1-Back,J,232.0,3.0,3.0,Subject11,1,Vexing
646,15,1-Back,O,466.0,3.0,3.0,Subject11,1,Vexing
647,15,1-Back,S,0.0,3.0,,Subject11,0,Vexing
648,15,1-Back,F,364.0,3.0,3.0,Subject11,1,Vexing
649,15,1-Back,A,434.0,3.0,3.0,Subject11,1,Vexing
650,15,1-Back,A,259.0,4.0,4.0,Subject11,1,Vexing
651,15,1-Back,N,397.0,3.0,3.0,Subject11,1,Vexing
652,15,1-Back,O,788.0,3.0,4.0,Subject11,0,Vexing
653,15,1-Back,A,363.0,3.0,3.0,Subject11,1,Vexing
654,15,1-Back,X,268.0,3.0,3.0,Subject11,1,Vexing
655,15,1-Back,U,489.0,3.0,3.0,Subject11,1,Vexing
656,15,1-Back,U,294.0,4.0,4.0,Subject11,1,Vexing
657,15,1-Back,D,131.0,3.0,3.0,Subject11,1,Vexing
658,15,1-Back,D,1.0,4.0,4.0,Subject11,1,Vexing
659,15,1-Back,J,36.0,3.0,3.0,Subject11,1,Vexing
660,15,1-Back,Q,42.0,3.0,3.0,Subject11,1,Vexing
661,15,1-Back,Y,89.0,3.0,3.0,Subject11,1,Vexing
662,16,3-Back,J,0.0,2.0,,Subject11,0,Vexing
663,16,3-Back,H,0.0,2.0,,Subject11,0,Vexing
664,16,3-Back,G,0.0,2.0,,Subject11,0,Vexing
665,16,3-Back,A,440.0,2.0,3.0,Subject11,0,Vexing
666,16,3-Back,B,676.0,2.0,3.0,Subject11,0,Vexing
667,16,3-Back,B,290.0,1.0,3.0,Subject11,0,Vexing
668,16,3-Back,C,244.0,2.0,3.0,Subject11,0,Vexing
669,16,3-Back,J,34.0,2.0,3.0,Subject11,0,Vexing
670,16,3-Back,H,463.0,2.0,3.0,Subject11,0,Vexing
671,16,3-Back,G,227.0,2.0,3.0,Subject11,0,Vexing
672,16,3-Back,G,228.0,1.0,3.0,Subject11,0,Vexing
673,16,3-Back,H,239.0,2.0,4.0,Subject11,0,Vexing
674,16,3-Back,J,940.0,2.0,3.0,Subject11,0,Vexing
675,16,3-Back,A,101.0,2.0,3.0,Subject11,0,Vexing
676,16,3-Back,J,10.0,2.0,3.0,Subject11,0,Vexing
677,16,3-Back,J,56.0,1.0,3.0,Subject11,0,Vexing
678,16,3-Back,G,168.0,2.0,3.0,Subject11,0,Vexing
679,16,3-Back,H,219.0,2.0,4.0,Subject11,0,Vexing
680,16,3-Back,H,1318.0,1.0,3.0,Subject11,0,Vexing
681,16,3-Back,I,364.0,2.0,3.0,Subject11,0,Vexing
682,16,3-Back,I,592.0,1.0,3.0,Subject11,0,Vexing
683,16,3-Back,A,463.0,2.0,3.0,Subject11,0,Vexing
684,17,1-Back,B,0.0,3.0,,Subject11,0,Vexing
685,17,1-Back,B,774.0,4.0,4.0,Subject11,1,Vexing
686,17,1-Back,U,1188.0,3.0,3.0,Subject11,1,Vexing
687,17,1-Back,F,93.0,3.0,3.0,Subject11,1,Vexing
688,17,1-Back,F,30.0,4.0,4.0,Subject11,1,Vexing
689,17,1-Back,T,135.0,3.0,3.0,Subject11,1,Vexing
690,17,1-Back,T,205.0,4.0,4.0,Subject11,1,Vexing
691,17,1-Back,O,407.0,3.0,3.0,Subject11,1,Vexing
692,17,1-Back,R,354.0,3.0,3.0,Subject11,1,Vexing
693,17,1-Back,Q,88.0,3.0,3.0,Subject11,1,Vexing
694,17,1-Back,X,462.0,3.0,3.0,Subject11,1,Vexing
695,17,1-Back,X,66.0,4.0,4.0,Subject11,1,Vexing
696,17,1-Back,R,0.0,3.0,,Subject11,0,Vexing
697,17,1-Back,S,425.0,3.0,3.0,Subject11,1,Vexing
698,17,1-Back,S,133.0,4.0,4.0,Subject11,1,Vexing
699,17,1-Back,L,243.0,3.0,3.0,Subject11,1,Vexing
700,17,1-Back,Q,0.0,3.0,,Subject11,0,Vexing
701,17,1-Back,R,905.0,3.0,3.0,Subject11,1,Vexing
702,17,1-Back,B,157.0,3.0,3.0,Subject11,1,Vexing
703,17,1-Back,F,97.0,3.0,3.0,Subject11,1,Vexing
704,17,1-Back,E,0.0,3.0,,Subject11,0,Vexing
705,17,1-Back,Y,124.0,3.0,3.0,Subject11,1,Vexing
706,1,1-Back,L,0.0,3.0,,Subject3,0,Calming
707,1,1-Back,A,1432.0,3.0,3.0,Subject3,1,Calming
708,1,1-Back,E,825.0,3.0,3.0,Subject3,1,Calming
709,1,1-Back,E,631.0,4.0,4.0,Subject3,1,Calming
710,1,1-Back,E,531.0,4.0,4.0,Subject3,1,Calming
711,1,1-Back,O,421.0,3.0,3.0,Subject3,1,Calming
712,1,1-Back,A,849.0,4.0,3.0,Subject3,0,Calming
713,1,1-Back,A,1141.0,4.0,3.0,Subject3,0,Calming
714,1,1-Back,H,922.0,3.0,3.0,Subject3,1,Calming
715,1,1-Back,J,387.0,3.0,3.0,Subject3,1,Calming
716,1,1-Back,D,344.0,3.0,3.0,Subject3,1,Calming
717,1,1-Back,B,473.0,3.0,3.0,Subject3,1,Calming
718,1,1-Back,L,668.0,3.0,3.0,Subject3,1,Calming
719,1,1-Back,V,290.0,3.0,3.0,Subject3,1,Calming
720,1,1-Back,V,209.0,4.0,4.0,Subject3,1,Calming
721,1,1-Back,N,282.0,3.0,3.0,Subject3,1,Calming
722,1,1-Back,V,797.0,3.0,3.0,Subject3,1,Calming
723,1,1-Back,L,426.0,3.0,3.0,Subject3,1,Calming
724,1,1-Back,A,350.0,3.0,3.0,Subject3,1,Calming
725,1,1-Back,E,290.0,3.0,3.0,Subject3,1,Calming
726,1,1-Back,J,757.0,3.0,3.0,Subject3,1,Calming
727,1,1-Back,S,392.0,3.0,3.0,Subject3,1,Calming
728,2,3-Back,P,0.0,3.0,,Subject3,0,Calming
729,2,3-Back,F,0.0,3.0,,Subject3,0,Calming
730,2,3-Back,Q,0.0,3.0,,Subject3,0,Calming
731,2,3-Back,C,442.0,3.0,3.0,Subject3,1,Calming
732,2,3-Back,N,765.0,3.0,3.0,Subject3,1,Calming
733,2,3-Back,P,1063.0,3.0,3.0,Subject3,1,Calming
734,2,3-Back,C,0.0,4.0,,Subject3,0,Calming
735,2,3-Back,N,1147.0,3.0,3.0,Subject3,1,Calming
736,2,3-Back,P,623.0,4.0,3.0,Subject3,0,Calming
737,2,3-Back,C,462.0,4.0,4.0,Subject3,1,Calming
738,2,3-Back,N,410.0,4.0,3.0,Subject3,0,Calming
739,2,3-Back,V,0.0,3.0,,Subject3,0,Calming
740,2,3-Back,Q,892.0,3.0,3.0,Subject3,1,Calming
741,2,3-Back,M,544.0,3.0,3.0,Subject3,1,Calming
742,2,3-Back,H,555.0,3.0,3.0,Subject3,1,Calming
743,2,3-Back,Q,325.0,4.0,4.0,Subject3,1,Calming
744,2,3-Back,X,529.0,3.0,3.0,Subject3,1,Calming
745,2,3-Back,N,822.0,3.0,3.0,Subject3,1,Calming
746,2,3-Back,Z,532.0,3.0,3.0,Subject3,1,Calming
747,2,3-Back,F,457.0,3.0,3.0,Subject3,1,Calming
748,2,3-Back,C,815.0,3.0,3.0,Subject3,1,Calming
749,2,3-Back,H,356.0,3.0,3.0,Subject3,1,Calming
750,3,3-Back,D,0.0,3.0,,Subject3,0,Calming
751,3,3-Back,X,0.0,3.0,,Subject3,0,Calming
752,3,3-Back,M,0.0,3.0,,Subject3,0,Calming
753,3,3-Back,I,289.0,3.0,3.0,Subject3,1,Calming
754,3,3-Back,X,1378.0,3.0,4.0,Subject3,0,Calming
755,3,3-Back,M,840.0,4.0,4.0,Subject3,1,Calming
756,3,3-Back,P,629.0,3.0,3.0,Subject3,1,Calming
757,3,3-Back,S,560.0,3.0,3.0,Subject3,1,Calming
758,3,3-Back,A,876.0,3.0,4.0,Subject3,0,Calming
759,3,3-Back,N,759.0,3.0,3.0,Subject3,1,Calming
760,3,3-Back,W,191.0,3.0,3.0,Subject3,1,Calming
761,3,3-Back,V,552.0,3.0,3.0,Subject3,1,Calming
762,3,3-Back,A,465.0,3.0,3.0,Subject3,1,Calming
763,3,3-Back,W,381.0,4.0,4.0,Subject3,1,Calming
764,3,3-Back,B,163.0,3.0,3.0,Subject3,1,Calming
765,3,3-Back,A,301.0,4.0,4.0,Subject3,1,Calming
766,3,3-Back,Y,271.0,3.0,3.0,Subject3,1,Calming
767,3,3-Back,B,322.0,4.0,3.0,Subject3,0,Calming
768,3,3-Back,A,519.0,4.0,4.0,Subject3,1,Calming
769,3,3-Back,R,477.0,3.0,3.0,Subject3,1,Calming
770,3,3-Back,P,998.0,3.0,3.0,Subject3,1,Calming
771,3,3-Back,C,859.0,3.0,3.0,Subject3,1,Calming
772,4,1-Back,V,0.0,3.0,,Subject3,0,Calming
773,4,1-Back,I,198.0,3.0,3.0,Subject3,1,Calming
774,4,1-Back,Q,293.0,3.0,3.0,Subject3,1,Calming
775,4,1-Back,H,112.0,3.0,3.0,Subject3,1,Calming
776,4,1-Back,C,97.0,3.0,3.0,Subject3,1,Calming
777,4,1-Back,N,127.0,3.0,3.0,Subject3,1,Calming
778,4,1-Back,V,389.0,3.0,3.0,Subject3,1,Calming
779,4,1-Back,Y,333.0,3.0,3.0,Subject3,1,Calming
780,4,1-Back,Y,267.0,4.0,4.0,Subject3,1,Calming
781,4,1-Back,K,275.0,3.0,3.0,Subject3,1,Calming
782,4,1-Back,K,336.0,4.0,4.0,Subject3,1,Calming
783,4,1-Back,I,472.0,3.0,3.0,Subject3,1,Calming
784,4,1-Back,I,202.0,4.0,4.0,Subject3,1,Calming
785,4,1-Back,O,433.0,3.0,3.0,Subject3,1,Calming
786,4,1-Back,E,647.0,3.0,3.0,Subject3,1,Calming
787,4,1-Back,D,369.0,3.0,3.0,Subject3,1,Calming
788,4,1-Back,V,298.0,3.0,3.0,Subject3,1,Calming
789,4,1-Back,V,665.0,4.0,4.0,Subject3,1,Calming
790,4,1-Back,N,376.0,3.0,3.0,Subject3,1,Calming
791,4,1-Back,N,264.0,4.0,4.0,Subject3,1,Calming
792,4,1-Back,D,259.0,3.0,3.0,Subject3,1,Calming
793,4,1-Back,W,385.0,3.0,3.0,Subject3,1,Calming
794,5,3-Back,C,0.0,3.0,,Subject3,0,Calming
795,5,3-Back,B,0.0,3.0,,Subject3,0,Calming
796,5,3-Back,Q,0.0,3.0,,Subject3,0,Calming
797,5,3-Back,Y,206.0,3.0,3.0,Subject3,1,Calming
798,5,3-Back,R,601.0,3.0,3.0,Subject3,1,Calming
799,5,3-Back,I,674.0,3.0,3.0,Subject3,1,Calming
800,5,3-Back,Y,793.0,4.0,4.0,Subject3,1,Calming
801,5,3-Back,N,1194.0,3.0,3.0,Subject3,1,Calming
802,5,3-Back,Y,935.0,3.0,4.0,Subject3,0,Calming
803,5,3-Back,X,359.0,3.0,3.0,Subject3,1,Calming
804,5,3-Back,F,822.0,3.0,3.0,Subject3,1,Calming
805,5,3-Back,U,650.0,3.0,3.0,Subject3,1,Calming
806,5,3-Back,H,765.0,4.0,3.0,Subject3,0,Calming
807,5,3-Back,U,942.0,3.0,3.0,Subject3,1,Calming
808,5,3-Back,U,507.0,3.0,4.0,Subject3,0,Calming
809,5,3-Back,H,819.0,4.0,4.0,Subject3,1,Calming
810,5,3-Back,W,1092.0,3.0,3.0,Subject3,1,Calming
811,5,3-Back,U,1160.0,4.0,3.0,Subject3,0,Calming
812,5,3-Back,H,1007.0,4.0,4.0,Subject3,1,Calming
813,5,3-Back,F,527.0,3.0,3.0,Subject3,1,Calming
814,5,3-Back,I,624.0,3.0,3.0,Subject3,1,Calming
815,5,3-Back,V,774.0,3.0,3.0,Subject3,1,Calming
816,6,1-Back,U,0.0,3.0,,Subject3,0,Calming
817,6,1-Back,R,216.0,3.0,3.0,Subject3,1,Calming
818,6,1-Back,O,155.0,3.0,3.0,Subject3,1,Calming
